"id","version","set_num"
10649,1,"8801-1"
10650,1,"7595-1"
10651,1,"5002942-1"
10652,1,"7553-13"
10653,1,"5072-1"
10654,1,"471408-1"
10655,1,"850967-1"
10656,1,"66306-1"
10660,1,"7907-5"
10663,1,"9509-5"
10665,1,"5034-1"
10668,1,"70315-1"
10669,1,"509-1"
10670,1,"5525-1"
10671,1,"60120-1"
10674,1,"30196-1"
10675,1,"6783-1"
10676,1,"66395-1"
10677,1,"1741-1"
10678,1,"853465-1"
10681,1,"6079-1"
10682,1,"7958-15"
10683,1,"8679-1"
10684,1,"comcon006-1"
10685,1,"30051-1"
10686,1,"70732-1"
10687,1,"6968-1"
10689,1,"7867-1"
10690,1,"6638-1"
10692,1,"3366-1"
10693,1,"4853-1"
10696,1,"8128-1"
10697,1,"936-1"
10698,1,"4124-9"
10702,1,"41502-1"
10704,1,"8590-1"
10705,1,"645-2"
10706,1,"76061-1"
10707,1,"5053-1"
10708,1,"41123-1"
10709,1,"4435-1"
10710,1,"71004-4"
10711,1,"42000-1"
10712,1,"8098-1"
10713,1,"4938-1"
10716,1,"6775-1"
10717,1,"3348-1"
10718,1,"4229-1"
10719,1,"1254-1"
10720,1,"7286-1"
10721,1,"4956-1"
10722,1,"3627-1"
10723,1,"970121-1"
10724,1,"392-2"
10727,1,"4132-1"
10728,1,"10595-1"
10729,1,"426-1"
10731,1,"70200-1"
10732,1,"6299-24"
10734,1,"6627-1"
10735,1,"3679-1"
10737,1,"7669-1"
10738,1,"41086-1"
10739,1,"6100-1"
10740,1,"970043-1"
10742,1,"4896-1"
10744,1,"6580-1"
10747,1,"7065-1"
10748,1,"677-1"
10750,1,"40020-1"
10751,1,"30272-1"
10752,1,"4659602-1"
10753,1,"6307-1"
10754,1,"1769-1"
10755,1,"5526-1"
10757,1,"6107-1"
10760,1,"853450-1"
10761,1,"1200-1"
10762,1,"4280-1"
10764,1,"358-1"
10766,1,"4437-1"
10769,1,"1209-1"
10770,1,"1298-1"
10773,1,"40139-1"
10776,1,"1114-1"
10778,1,"comcon024-1"
10779,1,"K8615-1"
10780,1,"914-1"
10781,1,"14-3"
10782,1,"75056-25"
10784,1,"7907-22"
10787,1,"8024-1"
10788,1,"31017-1"
10789,1,"1479-1"
10790,1,"K3731-1"
10791,1,"2126-1"
10792,1,"1971-1"
10794,1,"40210-1"
10795,1,"5370-1"
10796,1,"721-1"
10797,1,"4014-1"
10798,1,"1323-1"
10799,1,"K10176-1"
10801,1,"8688-1"
10802,1,"8894-1"
10803,1,"10047-1"
10804,1,"235-2"
10806,1,"66387-1"
10808,1,"21107-1"
10809,1,"6299-2"
10810,1,"21032-1"
10811,1,"4911-1"
10812,1,"41101-1"
10813,1,"7469-1"
10817,1,"70320-1"
10819,1,"5627-1"
10821,1,"7896-1"
10822,1,"5842-1"
10823,1,"700.C.3-1"
10824,1,"4428-5"
10825,1,"7574-1"
10827,1,"8532-1"
10828,1,"6892-1"
10829,1,"850972-1"
10830,1,"5003545-1"
10831,1,"8208-1"
10832,1,"6150-1"
10833,1,"40026-1"
10834,1,"5004281-1"
10835,1,"41016-2"
10837,1,"1510-1"
10838,1,"7151-1"
10840,1,"30006-1"
10841,1,"7415-1"
10843,1,"7285-1"
10844,1,"8980-1"
10846,1,"6060-1"
10847,1,"4476-1"
10848,1,"600-1"
10850,1,"K8592-1"
10851,1,"4000011-1"
10852,1,"44002-1"
10854,1,"1417-2"
10855,1,"7687-12"
10856,1,"4124-4"
10857,1,"8795-1"
10858,1,"7784-1"
10860,1,"75001-1"
10861,1,"75056-11"
10864,1,"3057-1"
10867,1,"3221-1"
10868,1,"5148-1"
10869,1,"4882-1"
10870,1,"1101-1"
10871,1,"4524-16"
10873,1,"6605-1"
10874,1,"7558-1"
10875,1,"71012-16"
10876,1,"194-1"
10877,1,"1352-1"
10878,1,"3312-1"
10880,1,"8463-1"
10883,1,"970628-1"
10884,1,"850997-1"
10885,1,"8734-1"
10887,1,"4513-1"
10888,1,"HPG02-1"
10889,1,"832-1"
10890,1,"10687-1"
10891,1,"71008-15"
10893,1,"4024-18"
10894,1,"6964-1"
10895,1,"850894-1"
10896,1,"2541-1"
10897,1,"6564-1"
10898,1,"2134-1"
10899,1,"8803-3"
10900,1,"4180878"
10901,1,"10254-1"
10902,1,"71306-1"
10903,1,"70104-1"
10904,1,"345-2"
10905,1,"2068-1"
10906,1,"9583-1"
10909,1,"3420-4"
10911,1,"44020-1"
10913,1,"7907-14"
10914,1,"71007-2"
10915,1,"1665-1"
10916,1,"3634-1"
10917,1,"8424-1"
10918,1,"40180-1"
10919,1,"60074-1"
10921,1,"K4612-1"
10923,1,"41062-1"
10927,1,"6278-1"
10929,1,"8366-1"
10932,1,"1549-1"
10934,1,"4414-1"
10935,1,"40083-1"
10937,1,"554-1"
10938,1,"4538-1"
10939,1,"7575-7"
10940,1,"9780-1"
10941,1,"9856-1"
10942,1,"90-2"
10944,1,"8785490-1"
10945,1,"40135-1"
10946,1,"8188-1"
10948,1,"3313-1"
10949,1,"1226-1"
10950,1,"6539-1"
10951,1,"41500-1"
10952,1,"HPG04-1"
10953,1,"10027-1"
10955,1,"3538-1"
10957,1,"5160-1"
10958,1,"1194-1"
10961,1,"9862-1"
10962,1,"10623-1"
10964,1,"991337-1"
10965,1,"8184-1"
10966,1,"4878-1"
10967,1,"1242-1"
10969,1,"4790-1"
10970,1,"4175-1"
10972,1,"853429-1"
10974,1,"8998-1"
10976,1,"K9833-2"
10980,1,"6846-1"
10981,1,"7639-1"
10982,1,"5867-1"
10983,1,"1711-1"
10985,1,"5135-1"
10987,1,"481-3"
10988,1,"75092-1"
10990,1,"1875-1"
10992,1,"232-1"
10993,1,"1675-1"
10994,1,"88004-1"
10995,1,"K1383-1"
10996,1,"6305-1"
10997,1,"66380-1"
10998,1,"6273-1"
10999,1,"4706-1"
11000,1,"6324-1"
11001,1,"970614-1"
11002,1,"10251-1"
11003,1,"41013-1"
11006,1,"12-3"
11007,1,"970671-1"
11008,1,"8784-1"
11010,1,"7188-1"
11011,1,"3502-1"
11012,1,"1353-1"
11013,1,"70013-1"
11014,1,"7608-1"
11015,1,"42056-1"
11017,1,"239-2"
11018,1,"53850013-1"
11020,1,"5944-1"
11021,1,"7755-1"
11022,1,"853175-1"
11025,1,"423-3"
11026,1,"2127-1"
11027,1,"8975-1"
11028,1,"6062-1"
11029,1,"4579-1"
11030,1,"71013-3"
11031,1,"1467-1"
11033,1,"7815-1"
11034,1,"7775-1"
11035,1,"10726-1"
11037,1,"5830-1"
11038,1,"10081-1"
11041,1,"40104-1"
11042,1,"7411-1"
11043,1,"K8596-1"
11044,1,"853393-1"
11046,1,"1663-1"
11049,1,"4124-20"
11050,1,"K7094-1"
11051,1,"71001-16"
11053,1,"5004558-1"
11056,1,"75156-1"
11057,1,"6109-1"
11058,1,"8078-1"
11059,1,"5529-1"
11060,1,"453-1"
11062,1,"503-2"
11064,1,"71017-13"
11065,1,"40049-1"
11067,1,"214.7-1"
11068,1,"6805-1"
11069,1,"4679a-1"
11070,1,"5002890-1"
11072,1,"fruit2-1"
11073,1,"5934-1"
11075,1,"9660-2"
11077,1,"41016-3"
11078,1,"5155-1"
11079,1,"1272-1"
11080,1,"6321-1"
11082,1,"1794-1"
11083,1,"238-6"
11084,1,"2824-5"
11085,1,"4223-1"
11086,1,"7310-1"
11087,1,"5176-1"
11088,1,"4722-1"
11090,1,"10001-1"
11093,1,"9636-1"
11094,1,"4554-1"
11095,1,"9509-24"
11096,1,"1575-2"
11098,1,"7898-1"
11099,1,"6103-1"
11100,1,"1826-1"
11101,1,"7530-1"
11102,1,"1411-1"
11103,1,"4053-1"
11104,1,"20013-1"
11105,1,"2142-1"
11107,1,"1899-1"
11108,1,"5217-1"
11112,1,"553-1"
11113,1,"3234-1"
11115,1,"5000027-1"
11116,1,"8683-17"
11118,1,"6283-1"
11119,1,"118-3"
11120,1,"70150-1"
11121,1,"673-1"
11122,1,"8533-2"
11123,1,"70006-1"
11124,1,"9280-1"
11126,1,"6299-19"
11127,1,"3365-1"
11130,1,"76017-1"
11131,1,"21302-1"
11132,1,"7034-1"
11134,1,"31063-1"
11136,1,"10041-1"
11138,1,"8683-9"
11139,1,"mln09-1"
11140,1,"4782-1"
11141,1,"5047-1"
11143,1,"71000-18"
11144,1,"41106-1"
11147,1,"5620-1"
11148,1,"75911-1"
11150,1,"1230-2"
11151,1,"8732-1"
11152,1,"1179-1"
11153,1,"7661-1"
11157,1,"1831-2"
11158,1,"8510-1"
11159,1,"4524-11"
11161,1,"128-3"
11163,1,"5277-1"
11164,1,"7831-1"
11165,1,"1912-1"
11166,1,"4526-1"
11167,1,"852845-1"
11168,1,"10045-1"
11169,1,"10253-1"
11171,1,"4107-1"
11173,1,"7574-21"
11175,1,"1722-1"
11176,1,"6067-1"
11177,1,"9698-1"
11178,1,"6221-1"
11184,1,"6348-1"
11185,1,"30263-1"
11188,1,"1889-1"
11189,1,"3726-1"
11190,1,"71002-17"
11191,1,"1143-1"
11192,1,"697-2"
11194,1,"65527-1"
11195,1,"1242D-1"
11196,1,"6249-1"
11197,1,"10594-1"
11198,1,"3445-1"
11199,1,"6132-1"
11201,1,"5001-1"
11202,1,"70165-1"
11205,1,"76019-1"
11206,1,"76062-1"
11207,1,"21028-1"
11208,1,"4073-1"
11210,1,"75023-16"
11212,1,"21007-1"
11213,1,"71014-3"
11214,1,"60035-1"
11216,1,"855-1"
11217,1,"8683-12"
11219,1,"7777-1"
11220,1,"76007-1"
11221,1,"625-1"
11223,1,"1374-1"
11224,1,"41016-7"
11225,1,"8439-1"
11226,1,"8053-1"
11227,1,"76041-1"
11228,1,"9848-1"
11229,1,"7272-1"
11230,1,"10606-1"
11231,1,"5292-1"
11235,1,"2165-1"
11236,1,"1237-1"
11237,1,"pk1062"
11238,1,"970601-1"
11241,1,"7161-1"
11242,1,"41120-1"
11244,1,"45800-1"
11245,1,"398-1"
11246,1,"71238-1"
11247,1,"1383-1"
11248,1,"41180-1"
11249,1,"8657-1"
11250,1,"3804-1"
11251,1,"50006-1"
11252,1,"70703-1"
11253,1,"K4915-1"
11255,1,"HPG01-1"
11259,1,"8971-1"
11260,1,"10133-1"
11262,1,"2009-2"
11263,1,"7131-1"
11265,1,"700.F-1"
11267,1,"CELEBV-1"
11268,1,"4432-1"
11269,1,"C8511-2"
11272,1,"3712-1"
11276,1,"1308-1"
11277,1,"7620-1"
11279,1,"8134-1"
11280,1,"71013-11"
11281,1,"391405-1"
11282,1,"5001267-1"
11283,1,"9844-1"
11285,1,"10250-1"
11287,1,"9491-1"
11289,1,"3669-1"
11290,1,"5748-1"
11291,1,"1327-1"
11292,1,"9001-2"
11294,1,"21102-1"
11295,1,"8963-1"
11296,1,"4285-1"
11297,1,"10145-1"
11301,1,"5167-1"
11302,1,"7993-1"
11303,1,"8430-1"
11304,1,"K7467-1"
11306,1,"4597-1"
11307,1,"9027-1"
11309,1,"852114-1"
11310,1,"5953-1"
11311,1,"31034-1"
11313,1,"371-3"
11314,1,"5866-1"
11315,1,"853091-1"
11317,1,"4428-1"
11318,1,"5807-1"
11320,1,"5016-1"
11321,1,"852979-1"
11322,1,"75918-1"
11323,1,"9461-1"
11324,1,"8195-1"
11325,1,"KT206-1"
11327,1,"7990-1"
11328,1,"900-1"
11330,1,"8804-0"
11331,1,"1836-1"
11332,1,"4852-1"
11333,1,"6589-1"
11334,1,"410-1"
11338,1,"30042-1"
11340,1,"8695-1"
11341,1,"8438-1"
11342,1,"10704-1"
11344,1,"K4482-1"
11345,1,"8016-1"
11346,1,"2824-17"
11347,1,"41550-1"
11348,1,"1234-3"
11349,1,"435-2"
11350,1,"9371-1"
11351,1,"403-2"
11353,1,"1223-2"
11354,1,"30474-1"
11357,1,"9364-1"
11358,1,"30212-1"
11359,1,"79121-1"
11360,1,"7169-1"
11361,1,"857-1"
11363,1,"8929-1"
11364,1,"720-1"
11365,1,"7217-2"
11367,1,"40226-1"
11368,1,"5001121-1"
11369,1,"9784-1"
11370,1,"9872-1"
11371,1,"30346-1"
11374,1,"6193-1"
11376,1,"71013-9"
11379,1,"990-1"
11380,1,"8805-17"
11381,1,"6013-1"
11384,1,"KT104-1"
11385,1,"845-1"
11386,1,"1850-1"
11387,1,"853515-1"
11388,1,"5002946-1"
11391,1,"4278-1"
11392,1,"9641-1"
11393,1,"8506-1"
11394,1,"70413-1"
11395,1,"4000009-1"
11396,1,"852552-1"
11398,1,"71014-14"
11399,1,"8420-1"
11400,1,"10161-1"
11401,1,"76045-1"
11402,1,"Lille-1"
11403,1,"310-4"
11404,1,"3070-1"
11405,1,"1548-1"
11406,1,"6397-1"
11407,1,"6037-1"
11408,1,"41572-1"
11409,1,"9861-1"
11411,1,"6462-1"
11415,1,"5507-1"
11416,1,"3541-1"
11417,1,"70102-1"
11418,1,"4228383-1"
11419,1,"2824-9"
11421,1,"3317-1"
11423,1,"4450-1"
11424,1,"6944-1"
11426,1,"1469-1"
11427,1,"3858-1"
11428,1,"7575-25"
11429,1,"4955-1"
11431,1,"1095-1"
11434,1,"2131-1"
11436,1,"K8362-1"
11437,1,"7508-1"
11438,1,"6670-1"
11440,1,"70409-1"
11441,1,"6875-1"
11442,1,"5054-1"
11443,1,"75045-1"
11444,1,"1823-1"
11445,1,"3309-1"
11446,1,"71241-1"
11447,1,"5197-1"
11453,1,"970635-1"
11454,1,"1974-2"
11455,1,"910-1"
11456,1,"8295-1"
11457,1,"850838-1"
11459,1,"8882-1"
11460,1,"7420-1"
11461,1,"5918-1"
11462,1,"71005-3"
11463,1,"8473-1"
11464,1,"756-1"
11465,1,"7687-23"
11466,1,"7977-1"
11468,1,"LIT2009-1"
11469,1,"5001159-1"
11470,1,"4660865-1"
11471,1,"6299-18"
11472,1,"7174-1"
11474,1,"7275-1"
11476,1,"K8533-1"
11479,1,"Alpharetta-1"
11480,1,"8739-1"
11481,1,"70404-1"
11483,1,"TRU01-1"
11484,1,"Honolulu-1"
11485,1,"363-1"
11487,1,"5112-1"
11488,1,"937-1"
11489,1,"6198-1"
11490,1,"872-1"
11491,1,"66375-1"
11492,1,"5888-1"
11493,1,"7525-1"
11494,1,"MiniRCX-1"
11496,1,"71173-1"
11500,1,"1184-1"
11501,1,"20017-1"
11502,1,"7627-1"
11503,1,"42041-1"
11505,1,"5231-1"
11506,1,"70337-1"
11507,1,"21026-1"
11508,1,"60124-1"
11509,1,"393-2"
11510,1,"10009-1"
11511,1,"10591-1"
11512,1,"4472-1"
11514,1,"20202-1"
11515,1,"8666-1"
11516,1,"6862-1"
11517,1,"7864-1"
11519,1,"7855-1"
11520,1,"10214-1"
11522,1,"5001382-1"
11523,1,"40127-1"
11524,1,"6912-1"
11526,1,"10010-1"
11527,1,"850794-1"
11528,1,"31053-1"
11529,1,"llca34-1"
11530,1,"70593-1"
11531,1,"41032-1"
11532,1,"8242-1"
11533,1,"70779-1"
11536,1,"1263-1"
11537,1,"850353-1"
11538,1,"75142-1"
11539,1,"4794-1"
11540,1,"970626-1"
11541,1,"5003084-1"
11542,1,"7081-1"
11543,1,"71009-3"
11544,1,"7210-1"
11545,1,"561407-1"
11546,1,"31037-1"
11547,1,"8-3"
11549,1,"3039-1"
11550,1,"K8944-1"
11551,1,"K8755-1"
11552,1,"10042-1"
11553,1,"10526-1"
11554,1,"65771-1"
11557,1,"6117-1"
11558,1,"1655-1"
11559,1,"41536-1"
11560,1,"21101-1"
11562,1,"6349-1"
11563,1,"700.1.2-1"
11565,1,"850446-1"
11566,1,"6206-1"
11567,1,"41300-1"
11569,1,"5161-1"
11570,1,"2250-20"
11571,1,"561607-1"
11572,1,"Paramus-1"
11573,1,"7167-1"
11574,1,"75037-1"
11576,1,"5923-1"
11579,1,"7242-1"
11581,1,"70706-1"
11582,1,"9388-1"
11583,1,"229.1-1"
11584,1,"5003083-1"
11585,1,"7523-1"
11587,1,"21121-1"
11588,1,"45544-1"
11589,1,"8292-1"
11590,1,"60063-25"
11591,1,"71234-1"
11592,1,"31028-1"
11597,1,"5874-1"
11599,1,"205-2"
11600,1,"1952-1"
11601,1,"7224-1"
11602,1,"7680-1"
11603,1,"1103-1"
11605,1,"66359-1"
11606,1,"991330-1"
11607,1,"10813-1"
11608,1,"nqstudios-1"
11610,1,"5219-1"
11612,1,"3459-1"
11613,1,"8014-1"
11614,1,"4745-1"
11615,1,"8910-1"
11616,1,"3019-1"
11619,1,"1552-2"
11621,1,"70311-1"
11622,1,"8548-1"
11623,1,"8831-11"
11626,1,"7052-1"
11627,1,"4817-1"
11629,1,"850851-1"
11631,1,"8764-1"
11632,1,"70000-1"
11633,1,"40022-1"
11634,1,"6603-1"
11635,1,"8831-7"
11636,1,"8803-9"
11639,1,"LLCABR3-1"
11640,1,"5002813-1"
11641,1,"793-1"
11643,1,"3664-1"
11644,1,"6851-1"
11645,1,"41039-1"
11646,1,"30224-1"
11647,1,"9609-1"
11648,1,"llca23-1"
11649,1,"7574-14"
11650,1,"6985-1"
11653,1,"7724-10"
11654,1,"8462-1"
11655,1,"9696-1"
11656,1,"9665-1"
11657,1,"1381-1"
11658,1,"5002938-1"
11659,1,"30205-1"
11662,1,"5921-1"
11663,1,"40225-1"
11666,1,"853447-1"
11668,1,"41040-20"
11669,1,"5232-1"
11670,1,"4495-1"
11671,1,"6660-1"
11672,1,"3836-1"
11673,1,"Cincinnati-1"
11675,1,"970659-1"
11676,1,"6680-1"
11677,1,"5004612-1"
11679,1,"8397-1"
11680,1,"9450-1"
11683,1,"8803-7"
11684,1,"2949-1"
11685,1,"71010-11"
11686,1,"3911-1"
11687,1,"570-1"
11688,1,"7893-1"
11690,1,"5999-1"
11691,1,"918-black-2"
11692,1,"561408-1"
11693,1,"31021-1"
11694,1,"7724-11"
11695,1,"6774-1"
11697,1,"2065-1"
11698,1,"6586-1"
11700,1,"8949-1"
11701,1,"3948-1"
11702,1,"75093-1"
11703,1,"1149-2"
11704,1,"9612-1"
11705,1,"60024-8"
11706,1,"6244-1"
11707,1,"comcon016-1"
11709,1,"850852-1"
11716,1,"6393-1"
11717,1,"7258-1"
11718,1,"629-1"
11719,1,"300-1"
11720,1,"3754-1"
11721,1,"8241-1"
11722,1,"4492-1"
11723,1,"75011-1"
11725,1,"9656-1"
11726,1,"802-1"
11728,1,"4900-1"
11729,1,"886-1"
11730,1,"809-1"
11731,1,"6203-1"
11733,1,"10694-1"
11734,1,"41040-11"
11735,1,"5905-1"
11737,1,"7142-1"
11738,1,"618-1"
11741,1,"3568-1"
11743,1,"9865-1"
11745,1,"4525-1"
11746,1,"8996-1"
11747,1,"NMS1035-1"
11748,1,"comcon046-1"
11749,1,"4162-1"
11752,1,"3638-1"
11753,1,"20200-1"
11757,1,"4524-20"
11759,1,"66493-1"
11760,1,"7793-1"
11761,1,"6263-1"
11762,1,"21018-1"
11764,1,"41076-1"
11765,1,"5270-1"
11767,1,"1969-2"
11768,1,"1414-1"
11769,1,"30253-1"
11772,1,"242.1-1"
11773,1,"561606-1"
11774,1,"75146-1"
11776,1,"41510-1"
11777,1,"75023-5"
11778,1,"5898-1"
11779,1,"2842-1"
11780,1,"725-2"
11784,1,"71009-18"
11785,1,"1-8"
11786,1,"66396-1"
11787,1,"6636-1"
11788,1,"71001-9"
11789,1,"70795-1"
11791,1,"30240-1"
11795,1,"6187-1"
11797,1,"70313-1"
11798,1,"30399-1"
11802,1,"8253-1"
11803,1,"2856197-1"
11806,1,"e1a1401-1"
11807,1,"6256-1"
11808,1,"160-1"
11809,1,"852777-1"
11810,1,"851097"
11812,1,"2555-1"
11815,1,"45020-1"
11820,1,"4958-1"
11821,1,"851395-1"
11822,1,"3682-1"
11825,1,"60141-1"
11826,1,"8538-1"
11827,1,"856-1"
11829,1,"60108-1"
11830,1,"4621-1"
11831,1,"700.1.1-1"
11832,1,"60063-15"
11833,1,"30168-1"
11835,1,"9846-1"
11836,1,"552-1"
11837,1,"4524-19"
11839,1,"7770-1"
11840,1,"4603-1"
11841,1,"850884-1"
11842,1,"3662-1"
11843,1,"770-1"
11844,1,"8896-1"
11845,1,"8871-1"
11846,1,"10123-1"
11847,1,"4924-18"
11848,1,"8215-1"
11849,1,"709-2"
11850,1,"9563-1"
11854,1,"41112-1"
11855,1,"K7776-1"
11856,1,"5370b-1"
11857,1,"6430-1"
11858,1,"5369-1"
11859,1,"70173-1"
11861,1,"66174-1"
11862,1,"70813-1"
11863,1,"8012-1"
11864,1,"3233-1"
11865,1,"3666-1"
11866,1,"8723-1"
11867,1,"4478-1"
11868,1,"1331-1"
11869,1,"44012-1"
11870,1,"3703-1"
11871,1,"8691-1"
11872,1,"41133-1"
11873,1,"70168-1"
11875,1,"7502-1"
11877,1,"6966-1"
11878,1,"7956-1"
11879,1,"VP-11"
11882,1,"7958-4"
11883,1,"1315-1"
11884,1,"364-1"
11885,1,"1241-1"
11886,1,"853118-1"
11887,1,"4950-1"
11890,1,"419-3"
11892,1,"21022-1"
11893,1,"2141-1"
11894,1,"8745-1"
11895,1,"6483-1"
11896,1,"7924-1"
11899,1,"7071-1"
11901,1,"8618-2"
11902,1,"31025-1"
11903,1,"6555-1"
11905,1,"60009-1"
11906,1,"60142-1"
11907,1,"680-1"
11909,1,"6498-1"
11910,1,"4648939-1"
11913,1,"75005-1"
11915,1,"463-1"
11916,1,"70900-1"
11917,1,"1415-1"
11918,1,"4428-13"
11920,1,"12-1"
11921,1,"8130-1"
11922,1,"517-1"
11924,1,"Duck75-1"
11925,1,"547-1"
11926,1,"4285968-1"
11927,1,"814-1"
11929,1,"9094-1"
11931,1,"1150-1"
11932,1,"5004252-1"
11933,1,"240-1"
11934,1,"853346-1"
11935,1,"2853302-1"
11936,1,"603-1"
11937,1,"60073-1"
11938,1,"3748-1"
11939,1,"149-1"
11940,1,"1591-1"
11941,1,"8616-1"
11943,1,"10552-1"
11944,1,"3023-1"
11946,1,"10509-1"
11947,1,"2137-1"
11948,1,"8273-1"
11949,1,"41022-1"
11950,1,"6876-1"
11951,1,"4460-1"
11954,1,"3755-1"
11955,1,"5004266-1"
11956,1,"2121-1"
11957,1,"4811-1"
11959,1,"8385-1"
11960,1,"1679-1"
11961,1,"4274-1"
11962,1,"9354-1"
11963,1,"40166-1"
11965,1,"41134-1"
11966,1,"380-1"
11967,1,"8804-14"
11968,1,"4428-16"
11969,1,"1693-1"
11970,1,"10020-2"
11971,1,"71005-11"
11974,1,"6415-1"
11976,1,"9224-1"
11977,1,"8697-1"
11980,1,"970629-1"
11981,1,"970619-1"
11983,1,"40112-1"
11984,1,"6553-1"
11985,1,"4433-1"
11987,1,"309-1"
11989,1,"3529-1"
11990,1,"4061-1"
11991,1,"8833-0"
11992,1,"41575-1"
11993,1,"7127-1"
11995,1,"41525-1"
11999,1,"10232-1"
12000,1,"2878-4"
12001,1,"3801-1"
12002,1,"30017-1"
12004,1,"5128-1"
12005,1,"5004404-1"
12007,1,"71005-10"
12008,1,"8689-1"
12009,1,"3465-1"
12010,1,"242.3-1"
12011,1,"75099-1"
12015,1,"5886-1"
12016,1,"9209-1"
12017,1,"121-1"
12020,1,"4104-1"
12022,1,"8515-1"
12023,1,"991319-1"
12024,1,"41521-1"
12025,1,"830-1"
12029,1,"5278-1"
12031,1,"10077-1"
12036,1,"2114-1"
12038,1,"5477-1"
12039,1,"Minneapolis-1"
12043,1,"71300-1"
12044,1,"71008-0"
12045,1,"76032-1"
12047,1,"5388-1"
12048,1,"10121-1"
12049,1,"9279-2"
12050,1,"LADYBIRD2-1"
12051,1,"7602-1"
12052,1,"42028-1"
12053,1,"1239-1"
12054,1,"6665-1"
12055,1,"7009-1"
12056,1,"40171-1"
12057,1,"241602-1"
12060,1,"7074-1"
12061,1,"75154-1"
12062,1,"970611-1"
12063,1,"561509-1"
12064,1,"3446-1"
12065,1,"60111-1"
12066,1,"550-2"
12068,1,"C8509-2"
12070,1,"2824-13"
12073,1,"60063-3"
12074,1,"75103-1"
12076,1,"5984-1"
12077,1,"803-1"
12078,1,"9631-1"
12080,1,"4418-1"
12082,1,"8782-1"
12083,1,"722-2"
12084,1,"6240-1"
12085,1,"317-1"
12086,1,"6656-1"
12087,1,"4997-1"
12089,1,"3028-1"
12090,1,"5805-1"
12094,1,"30227-1"
12096,1,"6513-1"
12097,1,"1496-1"
12099,1,"7498-1"
12101,1,"4948-1"
12102,1,"30264-1"
12103,1,"60055-1"
12104,1,"8958-1"
12106,1,"3423-1"
12107,1,"30313-1"
12108,1,"8833-10"
12109,1,"8917-1"
12110,1,"66257-1"
12111,1,"3404-1"
12112,1,"7611-1"
12113,1,"65230-1"
12115,1,"2258-1"
12118,1,"911610-1"
12120,1,"6882-1"
12121,1,"K10079-1"
12123,1,"7787-1"
12124,1,"6714-1"
12126,1,"4560-1"
12127,1,"41040-3"
12128,1,"9443-1"
12129,1,"851336-1"
12130,1,"490-1"
12131,1,"602-2"
12132,1,"6331-1"
12133,1,"6034-1"
12134,1,"60078-1"
12135,1,"7678-1"
12136,1,"9446-1"
12137,1,"kabkk-1"
12138,1,"850807-1"
12139,1,"6-3"
12140,1,"7574-17"
12141,1,"41114-1"
12142,1,"8415-1"
12143,1,"684-1"
12144,1,"4339-1"
12145,1,"7133-1"
12146,1,"78597-1"
12147,1,"391302-1"
12148,1,"3012-1"
12150,1,"7750-1"
12151,1,"4865-1"
12152,1,"10163-1"
12155,1,"3506-1"
12156,1,"7414-1"
12157,1,"9970-1"
12160,1,"6645-1"
12161,1,"SWMP-1"
12164,1,"21106-1"
12166,1,"8831-3"
12167,1,"71010-13"
12169,1,"269-1"
12170,1,"7195-1"
12172,1,"561506-1"
12175,1,"4124-5"
12176,1,"71211-1"
12177,1,"700.A-1"
12178,1,"3052-1"
12179,1,"1588-1"
12180,1,"8730-1"
12185,1,"851007-1"
12186,1,"1963-1"
12189,1,"7904-2"
12190,1,"4179-1"
12192,1,"44010-1"
12193,1,"65062-1"
12194,1,"6676-1"
12196,1,"9754-1"
12197,1,"5002939-1"
12198,1,"5002792-1"
12200,1,"4593-1"
12202,1,"71012-12"
12203,1,"3936-1"
12205,1,"6592-1"
12206,1,"8831-1"
12208,1,"0015-1"
12216,1,"4524081-1"
12217,1,"105-1"
12218,1,"276-1"
12219,1,"1544-1"
12220,1,"40041-1"
12222,1,"66514-1"
12223,1,"10664-1"
12225,1,"251-1"
12226,1,"9757-1"
12228,1,"3827-1"
12231,1,"4024-3"
12232,1,"337-2"
12233,1,"991327-1"
12234,1,"6173-1"
12235,1,"6115-1"
12237,1,"40053-1"
12238,1,"682-1"
12239,1,"71017-9"
12240,1,"1436-1"
12242,1,"76047-1"
12243,1,"6893-1"
12244,1,"1348-1"
12245,1,"6541-1"
12246,1,"75024-1"
12247,1,"7499-1"
12249,1,"60041-1"
12250,1,"1719-1"
12251,1,"6299-23"
12252,1,"152-1"
12255,1,"4215-1"
12256,1,"264-1"
12257,1,"10039-1"
12258,1,"1911-1"
12261,1,"6641-1"
12263,1,"5-3"
12264,1,"9365-1"
12266,1,"5971-1"
12267,1,"3794-1"
12268,1,"8238-1"
12269,1,"9561-1"
12270,1,"8206-1"
12272,1,"432-1"
12273,1,"KT307-1"
12274,1,"3389-1"
12275,1,"9448-1"
12277,1,"7581-1"
12278,1,"8815-1"
12279,1,"8988-1"
12280,1,"8785-2"
12281,1,"8305-1"
12282,1,"970605-1"
12283,1,"1994-1"
12285,1,"70754-1"
12286,1,"6458-1"
12287,1,"6411-1"
12288,1,"4428-3"
12290,1,"641-1"
12294,1,"5550-1"
12295,1,"138-1"
12296,1,"71009-13"
12297,1,"OverlandPark-1"
12298,1,"7213-1"
12299,1,"6765-1"
12300,1,"9730-1"
12301,1,"320-1"
12304,1,"7278-1"
12305,1,"30162-1"
